report_file,report_month,street_address,neighborhood,zip_code,county,docket_number,case_status,closing_date,close_code,monthly_mci_incr_per_room,name,claim_cost,allow_cost
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,565 W 190TH ST,NEW YORK,10040,MANHATTAN,JN430010OM,CLOSED,03/23/2023,GR,15.75,REWIRING,103989.00,103989.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,565 W 190TH ST,NEW YORK,10040,MANHATTAN,JN430010OM,CLOSED,03/23/2023,GR,15.75,PLUMBING,177257.50,177257.50
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,551 W 190TH ST,NEW YORK,10040,MANHATTAN,IX410013OM,CLOSED,03/16/2023,GP,14.39,REWIRING,90511.00,90497.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,551 W 190TH ST,NEW YORK,10040,MANHATTAN,IX410013OM,CLOSED,03/16/2023,GP,14.39,PLUMBING,154334.40,135292.49
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,2372 AMSTERDAM AVE,NEW YORK,10033,MANHATTAN,HR430335OM,CLOSED,03/01/2023,DE,,BOILER/BURNER,52000.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,2372 AMSTERDAM AVE,NEW YORK,10033,MANHATTAN,HR430335OM,CLOSED,03/01/2023,DE,,TV/SECURITY SYSTEM,56259.75,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,2372 AMSTERDAM AVE,NEW YORK,10033,MANHATTAN,HR430335OM,CLOSED,03/01/2023,DE,,ENTRANCE DOORS,31500.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,313 W 105TH ST,NEW YORK,10025,MANHATTAN,HP410115OM,CLOSED,01/06/2020,DE,,REPLACE PUBLIC STAIR,17300.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,601 W 160TH ST,NEW YORK,10032,MANHATTAN,IW430016OM,CLOSED,12/16/2022,GP,7.12,ELEVATOR UPGRADING,605622.00,340000.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,251 FORT WASHINGTON AVE,NEW YORK,10032,MANHATTAN,HM430047OM,CLOSED,01/07/2021,GR,6.91,ELEVATOR UPGRADING,249698.50,249698.50
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,251 FORT WASHINGTON AVE,NEW YORK,10032,MANHATTAN,JO430010OM,CLOSED,07/07/2023,GP,8.78,FACADE,283548.00,281348.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,251 FORT WASHINGTON AVE,NEW YORK,10032,MANHATTAN,JO430010OM,CLOSED,07/07/2023,GP,8.78,SIDEWALK SHED,36050.00,36050.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,601 W 180TH ST,NEW YORK,10033,MANHATTAN,KU410022OM,CLOSED,07/28/2023,GR,7.02,ELEVATOR UPGRADING,181000.00,181000.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,728 SAINT NICHOLAS AVE,NEW YORK,10031,MANHATTAN,IU410029OM,CLOSED,08/09/2022,DE,,NEW ROOF,11600.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,160 W 84TH ST,NEW YORK,10024,MANHATTAN,HP430083OM,CLOSED,12/04/2019,DE,,HALLWAY+LOBBY RENOV.,766200.79,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,160 W 84TH ST,NEW YORK,10024,MANHATTAN,HP430083OM,CLOSED,12/04/2019,DE,,TV/SECURITY SYSTEM,13150.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,110 W 94TH ST,NEW YORK,10025,MANHATTAN,HQ430046OM,CLOSED,12/23/2019,DE,,EXTERIOR RESTORATION,362158.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,110 W 94TH ST,NEW YORK,10025,MANHATTAN,HQ430046OM,CLOSED,12/23/2019,DE,,ENGINEERING/EXT REST,69410.25,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,795 SAINT NICHOLAS AVE,NEW YORK,10031,MANHATTAN,HW410021OM,CLOSED,05/03/2022,GP,10.3,BOILER/BURNER,229500.00,224000.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,2085 LEXINGTON AVE,NEW YORK,10035,MANHATTAN,GO430075OM,CLOSED,08/19/2024,DE,,BOILER/BURNER,69700.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,2085 LEXINGTON AVE,NEW YORK,10035,MANHATTAN,GO430075OM,CLOSED,08/19/2024,DE,,HOT WATER HEATER,16000.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,2085 LEXINGTON AVE,NEW YORK,10035,MANHATTAN,GO430075OM,CLOSED,08/19/2024,DE,,GAS PIPING,87500.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,23 JONES ST,NEW YORK,10014,MANHATTAN,GX430027OM,CLOSED,10/30/2019,DE,,EXT. FACADE RESTOR.,440793.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,23 JONES ST,NEW YORK,10014,MANHATTAN,GX430027OM,CLOSED,10/30/2019,DE,,REMOVE ROOF ASBESTOS,144715.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,23 JONES ST,NEW YORK,10014,MANHATTAN,GX430027OM,CLOSED,10/30/2019,DE,,ARCHITECTURAL FEES,38827.50,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,203 TO 205 W 111TH ST,NEW YORK,10026,MANHATTAN,HN410104OM,CLOSED,05/20/2021,DE,,COMPACTOR/CHUTE DOOR,14900.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,355 W 115TH ST,NEW YORK,10026,MANHATTAN,HN410049OM,CLOSED,10/09/2019,GP,0.74,TV/SECURITY SYSTEM,3742.54,3742.54
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,355 W 115TH ST,NEW YORK,10026,MANHATTAN,HN410049OM,CLOSED,10/09/2019,GP,0.74,KEY FOB SYSTEM,1223.50,0.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,219 E 10TH ST,NEW YORK,10003,MANHATTAN,IV410006OM,CLOSED,07/28/2022,GP,18.9,BOILER/BURNER,104595.00,94247.10
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,325 W 100TH ST,NEW YORK,10025,MANHATTAN,HM410090OM,CLOSED,02/14/2020,GP,31.97,ADEQUATE WIRING,91722.00,88429.50
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,325 W 100TH ST,NEW YORK,10025,MANHATTAN,JQ410005OM,CLOSED,02/16/2022,GR,20.28,BOILER/BURNER,56099.00,56099.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,204 SHERMAN AVE,NEW YORK,10034,MANHATTAN,GV430057OM,CLOSED,06/03/2021,GP,0.52,HALLWAY WINDOW,21500.00,13000.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,316 W 39TH ST,NEW YORK,10018,MANHATTAN,HM410028OM,CLOSED,11/27/2019,DE,,INTERCOM,3000.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,316 W 39TH ST,NEW YORK,10018,MANHATTAN,HM410028OM,CLOSED,11/27/2019,DE,,ELECTRICAL REWIRING,99648.58,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,316 W 39TH ST,NEW YORK,10018,MANHATTAN,HM410028OM,CLOSED,11/27/2019,DE,,RESTORATION-REWIRING,23500.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,5 E 124TH ST,NEW YORK,10035,MANHATTAN,HM410116OM,CLOSED,09/27/2022,GP,45.83,VESTIBULE DOORS,14300.00,13300.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,5 E 124TH ST,NEW YORK,10035,MANHATTAN,HM410116OM,CLOSED,09/27/2022,GP,45.83,CHIMNEY RELINING,3700.00,0.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,5 E 124TH ST,NEW YORK,10035,MANHATTAN,HM410116OM,CLOSED,09/27/2022,GP,45.83,NEW WINDOWS,11500.00,11500.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,5 E 124TH ST,NEW YORK,10035,MANHATTAN,HM410116OM,CLOSED,09/27/2022,GP,45.83,VIDEO INTERCOM SYSTE,6700.00,6700.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,5 E 124TH ST,NEW YORK,10035,MANHATTAN,HM410116OM,CLOSED,09/27/2022,GP,45.83,NEW RUBBER ROOF,3500.00,3500.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,5 E 124TH ST,NEW YORK,10035,MANHATTAN,HM410116OM,CLOSED,09/27/2022,GP,45.83,FACADE THERACOATING,5500.00,5500.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,5 E 124TH ST,NEW YORK,10035,MANHATTAN,HM410116OM,CLOSED,09/27/2022,GP,45.83,BROWNSTONING,64990.00,58500.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,107 TO 109 E 88TH ST,NEW YORK,10128,MANHATTAN,IW430026OM,CLOSED,11/22/2021,GR,2.56,BOILER,34625.56,34625.56
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,10 E END AVE,NEW YORK,10021,MANHATTAN,HO410041OM,CLOSED,01/02/2020,DE,,POINTING/FACADE REST,1403441.30,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,18 N MOORE ST,NEW YORK,10013,MANHATTAN,HR430012OM,CLOSED,09/11/2019,DE,,REWIRING,30250.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,113 W 128TH ST,NEW YORK,10027,MANHATTAN,JW410005OM,CLOSED,03/07/2022,GR,12.67,CHIMNEY,43800.00,43800.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,211 MADISON ST,NEW YORK,10002,MANHATTAN,HP410051OM,CLOSED,08/18/2021,GP,7.9,BOILER/BURNER,68700.00,54929.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,179 E 107TH ST,NEW YORK,10029,MANHATTAN,LS410005OM,CLOSED,10/26/2023,GR,33.52,REWIRING,140000.00,140000.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,446 E 85TH ST,NEW YORK,10028,MANHATTAN,GV410043OM,CLOSED,10/31/2019,DE,,REPOINTING REAR/BACK,87000.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,446 E 85TH ST,NEW YORK,10028,MANHATTAN,GV410043OM,CLOSED,10/31/2019,DE,,PARAPETS,97000.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,446 E 85TH ST,NEW YORK,10028,MANHATTAN,GV410043OM,CLOSED,10/31/2019,DE,,WATERPROOF REAR/BACK,21500.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,446 E 85TH ST,NEW YORK,10028,MANHATTAN,GV410043OM,CLOSED,10/31/2019,DE,,POINT/WATERPROOF FCD,95000.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,20 BEEKMAN PL,NEW YORK,10022,MANHATTAN,HQ410047OM,CLOSED,12/12/2019,DE,,ELEVATOR UPGRADING,380679.15,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,411 TO 413 PARK AVE S,NEW YORK,10016,MANHATTAN,IS410033OM,CLOSED,07/21/2021,GP,34.28,BOILER/BURNER,89000.00,85000.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,411 TO 413 PARK AVE S,NEW YORK,10016,MANHATTAN,IS410038OM,CLOSED,07/21/2021,GR,21.99,REPIPING,29550.00,29550.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,411 TO 413 PARK AVE S,NEW YORK,10016,MANHATTAN,IS410038OM,CLOSED,07/21/2021,GR,21.99,GAS REPIPE,24980.00,24980.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,207 TO 209 E 33RD ST,NEW YORK,10016,MANHATTAN,FS410060OM,CLOSED,11/12/2019,DE,,BURNER/WATER HEATER,66036.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,207 TO 209 E 33RD ST,NEW YORK,10016,MANHATTAN,FS410060OM,CLOSED,11/12/2019,DE,,BOILER ROOM,6500.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,1301 3RD AVE,NEW YORK,10021,MANHATTAN,HP430016OM,CLOSED,11/15/2021,DE,,BACKFLOW PREVENTER,8000.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,204 8TH AVE,NEW YORK,10011,MANHATTAN,KT430006OM,CLOSED,12/01/2022,GR,1.1,INTERCOM,3800.00,3800.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,227 HAVEN AVE,NEW YORK,10033,MANHATTAN,FS410072OM,CLOSED,09/23/2021,DE,,ROOF/PARTIAL PARAPET,423475.50,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,227 HAVEN AVE,NEW YORK,10033,MANHATTAN,GW430031OM,CLOSED,09/23/2021,DE,,REWIRING,402953.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,13 E 124TH ST,NEW YORK,10035,MANHATTAN,HQ410060OM,CLOSED,08/19/2020,GP,10.17,BOILER,57750.00,57125.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,309 E 110TH ST,NEW YORK,10029,MANHATTAN,KO410008OM,CLOSED,10/21/2022,GP,5.35,APARTMENT WINDOWS,40634.00,40634.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,309 E 110TH ST,NEW YORK,10029,MANHATTAN,KO410008OM,CLOSED,10/21/2022,GP,5.35,MAIN ENTRANCE DOORS,6000.00,4010.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,309 E 110TH ST,NEW YORK,10029,MANHATTAN,KN410016OM,CLOSED,06/09/2022,GP,5.98,REWIRING,40290.00,40290.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,309 E 110TH ST,NEW YORK,10029,MANHATTAN,KN410016OM,CLOSED,06/09/2022,GP,5.98,TV/SECURITY SYSTEM,15901.60,9674.47
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,210 1ST AVE,NEW YORK,10009,MANHATTAN,LM410027OM,CLOSED,06/28/2023,GP,9.61,REWIRING,72000.00,71960.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,86 W 12TH ST,NEW YORK,10011,MANHATTAN,GW410035OM,CLOSED,09/19/2019,GP,10.46,ELEVATOR UPGRADING,164081.53,151223.03
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,86 W 12TH ST,NEW YORK,10011,MANHATTAN,GW410047OM,CLOSED,09/16/2019,DE,,ELEVATOR UPGRADING,164081.53,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,86 W 12TH ST,NEW YORK,10011,MANHATTAN,JQ410014OM,CLOSED,02/10/2022,GR,3.85,ROOF REPLACEMENT,65000.00,65000.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,165 E 66TH ST,NEW YORK,10065,MANHATTAN,GR410014OM,CLOSED,11/05/2019,DE,,WINDOWS,2008408.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,165 E 66TH ST,NEW YORK,10065,MANHATTAN,GR410014OM,CLOSED,11/05/2019,DE,,HVAC SYSTEM,1691507.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,141 E 33RD ST,NEW YORK,10016,MANHATTAN,GS410021OM,CLOSED,10/31/2019,DE,,HALLWAY RESTORATION,132876.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,141 E 33RD ST,NEW YORK,10016,MANHATTAN,GS410021OM,CLOSED,10/31/2019,DE,,HALLWAY CARPETING,47987.50,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,202 W 82ND ST,NEW YORK,10024,MANHATTAN,GV430109OM,CLOSED,04/19/2022,GR,12.14,ELEVATOR UPGRADING,152040.87,152040.87
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,202 W 82ND ST,NEW YORK,10024,MANHATTAN,GV430109OM,CLOSED,04/19/2022,GR,12.14,RELATED ELECTRIC WRK,7300.00,7300.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,784 COLUMBUS AVE,NEW YORK,10025,MANHATTAN,HP410101OM,CLOSED,06/27/2024,DE,,ELEVATOR UPGRADING,1405000.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,784 COLUMBUS AVE,NEW YORK,10025,MANHATTAN,HP410101OM,CLOSED,06/27/2024,DE,,COMPACTOR,57750.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,784 COLUMBUS AVE,NEW YORK,10025,MANHATTAN,HP410101OM,CLOSED,06/27/2024,DE,,ENTRANCE DOORS,120000.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,784 COLUMBUS AVE,NEW YORK,10025,MANHATTAN,HP410101OM,CLOSED,06/27/2024,DE,,INTERCOM/REL. WORK,206862.50,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,784 COLUMBUS AVE,NEW YORK,10025,MANHATTAN,HP410101OM,CLOSED,06/27/2024,DE,,BURNER/GAS CONVERS'N,1064359.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,140 E 7TH ST,NEW YORK,10009,MANHATTAN,HR410024OM,CLOSED,09/16/2019,DE,,ELEVATOR UPGRADING,94200.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,201 E 19TH ST,NEW YORK,10003,MANHATTAN,GT410025OM,CLOSED,02/09/2021,GP,9.68,BOILER/BURNER,711100.00,679699.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,210 E 58TH ST,NEW YORK,10022,MANHATTAN,HO410080OM,CLOSED,05/06/2022,GP,48.93,POINTING & FACADE,1075335.06,913211.06
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,210 E 58TH ST,NEW YORK,10022,MANHATTAN,HO410080OM,CLOSED,05/06/2022,GP,48.93,ARCHITECT FEES,188393.05,145952.02
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,210 E 58TH ST,NEW YORK,10022,MANHATTAN,HO410080OM,CLOSED,05/06/2022,GP,48.93,SIDEWALK SHED,46170.00,27300.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,330 E 49TH ST,NEW YORK,10017,MANHATTAN,HO410018OM,CLOSED,11/29/2019,DE,,CHILLERS REPLACEMENT,608301.24,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,330 E 49TH ST,NEW YORK,10017,MANHATTAN,HO410018OM,CLOSED,11/29/2019,DE,,ENGINEERING SERVICES,52553.73,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,330 E 49TH ST,NEW YORK,10017,MANHATTAN,HO410018OM,CLOSED,11/29/2019,DE,,METAL DOORS,2220.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,330 E 49TH ST,NEW YORK,10017,MANHATTAN,HO410018OM,CLOSED,11/29/2019,DE,,CHILLER ROOM FLOOR,7970.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,330 E 49TH ST,NEW YORK,10017,MANHATTAN,HO410018OM,CLOSED,11/29/2019,DE,,CHILLER DRIP PAN,1750.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,155 E 34TH ST,NEW YORK,10016,MANHATTAN,HQ410050OM,CLOSED,12/23/2019,DE,,COOLING WATER,287500.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,200 E 15TH ST,NEW YORK,10003,MANHATTAN,JM410027OM,CLOSED,10/12/2022,GP,7.45,NEW ROOF REPLACEMENT,513974.50,457905.50
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,200 E 15TH ST,NEW YORK,10003,MANHATTAN,JM410027OM,CLOSED,10/12/2022,GP,7.45,REL ARCHITECTURE FEE,48950.00,0.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,96 5TH AVE,NEW YORK,10011,MANHATTAN,LO410035OM,CLOSED,08/28/2023,DE,,EXT/FACADE RESTORATN,225706.30,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,96 5TH AVE,NEW YORK,10011,MANHATTAN,LO410035OM,CLOSED,08/28/2023,DE,,ENGINEERING FEES,15500.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,355 E 72ND ST,NEW YORK,10021,MANHATTAN,HR410303OM,CLOSED,05/20/2022,GP,7.5,FACADE,537828.50,403765.50
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,355 E 72ND ST,NEW YORK,10021,MANHATTAN,HR410303OM,CLOSED,05/20/2022,GP,7.5,ARCHTECTURAL SVCES,75770.00,75770.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,101 E 16TH ST,NEW YORK,10003,MANHATTAN,GX410089OM,CLOSED,10/03/2019,GP,7.82,ELEVATOR UPGRADING,250620.00,247106.09
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,230 TO 236 E 36TH ST,NEW YORK,10016,MANHATTAN,HM410105OM,CLOSED,11/29/2019,DE,,BOILER/BURNER,567000.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,230 TO 236 E 36TH ST,NEW YORK,10016,MANHATTAN,HM410105OM,CLOSED,11/29/2019,DE,,WATERPROOFED HALL,9500.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,250 E 73RD ST,NEW YORK,10021,MANHATTAN,JR410019OM,CLOSED,11/01/2022,GP,7.43,AIR CONDITIONING,384000.00,364685.70
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,250 E 73RD ST,NEW YORK,10021,MANHATTAN,JR410019OM,CLOSED,11/01/2022,GP,7.43,CONSULTING&DESIGNFEE,10450.00,0.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,250 E 73RD ST,NEW YORK,10021,MANHATTAN,JR410019OM,CLOSED,11/01/2022,GP,7.43,CONSFEES4SPECIINSPEC,3000.00,0.00
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,245 E 19TH ST,NEW YORK,10003,MANHATTAN,GT410030OM,CLOSED,07/02/2021,GP,13.26,NEW ROOF,1536333.50,1456833.50
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,245 E 19TH ST,NEW YORK,10003,MANHATTAN,IW410021OM,CLOSED,01/18/2022,GR,10.32,ELEVATOR UPGRADING,991912.70,991912.70
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,15 CHARLES ST,NEW YORK,10014,MANHATTAN,HR410023OM,CLOSED,12/17/2019,DE,,ELEVATOR UPGRADING,504800.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,15 CHARLES ST,NEW YORK,10014,MANHATTAN,HR410023OM,CLOSED,12/17/2019,DE,,CHILLERS,378000.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,305 TO 329 E 86TH ST,NEW YORK,10028,MANHATTAN,DN410093OM,CLOSED,03/02/2022,DE,,OIL TANK& RELATD WRK,390000.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,305 TO 329 E 86TH ST,NEW YORK,10028,MANHATTAN,DN410093OM,CLOSED,03/02/2022,DE,,PARAPETS,1727588.01,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,305 TO 329 E 86TH ST,NEW YORK,10028,MANHATTAN,DN410093OM,CLOSED,03/02/2022,DE,,BALCNY SHORE/RESURFA,9478577.37,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,305 TO 329 E 86TH ST,NEW YORK,10028,MANHATTAN,DN410093OM,CLOSED,03/02/2022,DE,,GARAGE,749863.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,305 TO 329 E 86TH ST,NEW YORK,10028,MANHATTAN,DN410093OM,CLOSED,03/02/2022,DE,,GARAGE ENGINEER FEES,28906.45,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,152 TO 160 E 88TH ST,NEW YORK,10128,MANHATTAN,GX410056OM,CLOSED,11/16/2021,DE,,ENTRY/HANDICAP RAMP,167832.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,152 TO 160 E 88TH ST,NEW YORK,10128,MANHATTAN,GX410056OM,CLOSED,11/16/2021,DE,,FRONT ENTRY DOORS,27218.75,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,152 TO 160 E 88TH ST,NEW YORK,10128,MANHATTAN,GX410056OM,CLOSED,11/16/2021,DE,,ENTRANCE CANOPY,20686.25,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,360 E 65TH ST,NEW YORK,10065,MANHATTAN,FV410070OM,CLOSED,10/31/2019,DE,,EXTERIOR RESTORATION,391050.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,360 E 65TH ST,NEW YORK,10065,MANHATTAN,FV410070OM,CLOSED,10/31/2019,DE,,ARCHITECT/ENGR FEES,81480.00,
DirectFeed-12-february-2026-mci-closed-case-report.txt,DirectFeed-12-02-2026,360 E 65TH ST,NEW YORK,10065,MANHATTAN,FV410070OM,CLOSED,10/31/2019,DE,,SIDEWALK SHED,24650.00,
